lat,lon,id,generator:method,generator:source,source,operator
-0.1131277,53.7469128,node/5711862635,,horizontal_axis,,
-0.1182413,53.6772522,node/5711894604,,horizontal_axis,,
-0.1150817,53.67818,node/5711894605,,horizontal_axis,,
-0.1102966,53.6772394,node/5711894606,,horizontal_axis,,
0.1747328,53.3604995,node/5713401192,2050 kW,horizontal_axis,,Energiekontor
0.1685172,53.3579585,node/5713401193,2050 kW,horizontal_axis,,Energiekontor
0.1728626,53.3644216,node/5713401194,2050 kW,horizontal_axis,,Energiekontor
0.1667805,53.3640643,node/5713401195,2050 kW,horizontal_axis,,Energiekontor
0.1639593,53.3609732,node/5713401196,2050 kW,horizontal_axis,,Energiekontor
0.1611854,53.3635651,node/5713401197,2050 kW,horizontal_axis,,Energiekontor
0.1573623,53.3584307,node/5713401198,2050 kW,horizontal_axis,,Energiekontor
-0.0066629,53.5162435,node/5713416499,,horizontal_axis,,
-0.0049892,53.51373,node/5713416500,,horizontal_axis,,
0.0001177,53.5163201,node/5713416501,,horizontal_axis,,
0.0047955,53.5152994,node/5713416502,,horizontal_axis,,
-0.0000754,53.5124413,node/5713416503,,horizontal_axis,,
0.0057182,53.5121095,node/5713416504,,horizontal_axis,,
0.0098166,53.5145848,node/5713416505,,horizontal_axis,,
0.005804,53.5183741,node/5713416506,,horizontal_axis,,
0.005599,53.5097849,node/5713419141,,horizontal_axis,,
0.0087318,53.5080494,node/5713419142,,horizontal_axis,,
-2.8530671,53.8959029,node/5714656887,,horizontal_axis,,
-2.8474238,53.897357,node/5714656888,,horizontal_axis,,
-2.6314548,54.2714662,node/5715065996,,horizontal_axis,,
-2.6456545,54.2780236,node/5715065997,,horizontal_axis,,
-2.6384876,54.2785874,node/5715065998,,horizontal_axis,,
-2.6408265,54.2745031,node/5715065999,,horizontal_axis,,
-2.6305053,54.2748163,node/5715066000,,horizontal_axis,,
-2.6337025,54.2717591,node/5715066001,,horizontal_axis,,
-1.2628807,54.4943525,node/5715367781,yes,horizontal_axis,Maxar Premium Imagery,
-1.2603144,54.491029,node/5715367782,yes,horizontal_axis,Maxar Premium Imagery,
-1.2548641,54.4890722,node/5715367783,yes,horizontal_axis,Maxar Premium Imagery,
-1.3144143,54.650471,node/5715440232,,horizontal_axis,,
-1.3203367,54.6539966,node/5715440233,,horizontal_axis,,
-1.3259371,54.6546918,node/5715440235,,horizontal_axis,,
-1.3752458,54.6733285,node/5715500223,,horizontal_axis,,
-0.5566963,51.1122714,node/5715613081,,,,
-3.0133689,54.8653125,node/5715886176,,horizontal_axis,,
-3.011824,54.8636084,node/5715886177,,horizontal_axis,,
-3.0136264,54.8611754,node/5715886178,,horizontal_axis,,
-3.6402227,55.6913096,node/5716203298,,,,
-3.6421329,55.691525,node/5716203299,,,,
-3.6603582,55.706368,node/5716203316,,,,
-3.0639947,54.8761705,node/5717967201,,,,
-1.4170396,54.8327578,node/5718023452,,horizontal_axis,,
-1.4103019,54.8328443,node/5718023453,,horizontal_axis,,
-1.4020622,54.8325354,node/5718023454,,horizontal_axis,,
-1.7483467,54.8497592,node/5718147250,,horizontal_axis,,
-1.7465013,54.8488265,node/5718147251,,horizontal_axis,,
-2.06179,55.1844041,node/5718175208,,horizontal_axis,,
-2.0594082,55.1805703,node/5718175209,,horizontal_axis,,
-2.0488363,55.1812272,node/5718175210,,horizontal_axis,,
-2.0708367,55.1802139,node/5718175211,,horizontal_axis,,
-2.0853281,55.1756939,node/5718175212,,horizontal_axis,,
-2.0795416,55.1782459,node/5718175213,,horizontal_axis,,
-2.0736613,55.172894,node/5718175214,,horizontal_axis,,
-2.0650376,55.1733451,node/5718175215,,horizontal_axis,,
-2.079276,55.1703667,node/5718175216,,horizontal_axis,,
-2.0747884,55.1676825,node/5718175217,,horizontal_axis,,
-2.0786364,55.1822184,node/5718187479,,horizontal_axis,,
-2.0876177,55.1600566,node/5718205352,,horizontal_axis,,
-2.0806334,55.1597819,node/5718207938,,horizontal_axis,,
-2.0794324,55.1635463,node/5718207939,,horizontal_axis,,
-2.072572,55.1628222,node/5718207940,,horizontal_axis,,
-2.0881089,55.1553894,node/5718207941,,horizontal_axis,,
-1.6122704,55.2548654,node/5718217824,,horizontal_axis,,
-1.6143732,55.2523583,node/5718217825,,horizontal_axis,,
-1.6118198,55.2500957,node/5718217826,,horizontal_axis,,
-1.6087728,55.2487136,node/5718217827,,horizontal_axis,,
-1.7361567,53.5353212,node/5720683494,,horizontal_axis,,
-1.7306421,53.5343265,node/5720683495,,horizontal_axis,,
-1.7254923,53.5330002,node/5720683496,,horizontal_axis,,
-1.7062193,53.5459693,node/5720688898,,horizontal_axis,,
-1.7062193,53.5432981,node/5720688899,,horizontal_axis,,
-1.7017346,53.5430431,node/5720688900,,horizontal_axis,,
-1.689837,53.5429182,node/5720696475,,horizontal_axis,,
-1.6939247,53.5406931,node/5720696476,,horizontal_axis,,
-1.6902555,53.5397942,node/5720696477,,horizontal_axis,,
-2.7760352,53.6396385,node/5720808883,,horizontal_axis,,
-2.7729561,53.6404431,node/5720808884,,horizontal_axis,,
-2.773219,53.6384745,node/5720808885,,horizontal_axis,,
-2.7391405,53.5125462,node/5720811009,,horizontal_axis,,
-2.7377672,53.5114871,node/5720811010,,horizontal_axis,,
-0.600615,52.2332832,node/5744597030,2 MW,horizontal_axis,,
-0.6108491,52.2288366,node/5744597058,2 MW,horizontal_axis,,
-0.6011843,52.2306919,node/5744597061,2 MW,horizontal_axis,,
-0.9870493,52.1051108,node/5760422835,,horizontal_axis,,
-4.2773314,55.7150929,node/5761619999,2.3 MW,horizontal_axis,,
-4.2765375,55.7121175,node/5761620024,2.3 MW,horizontal_axis,,
-1.3586195,53.0015634,node/5777508498,,,survey,
0.1701808,51.3960922,node/5789612520,,horizontal_axis,,
-3.5068139,53.1031233,node/5791875583,3 MW,horizontal_axis,,
-3.5116734,53.101472,node/5791875584,3 MW,horizontal_axis,,
-3.5078805,53.0995557,node/5791875587,3 MW,horizontal_axis,,
-3.4995006,53.0983375,node/5791875588,3 MW,horizontal_axis,,
-3.5030987,53.099519,node/5791875592,3 MW,horizontal_axis,,
-3.4981454,53.1010772,node/5791875593,3 MW,horizontal_axis,,
-3.501808,53.1029962,node/5791875599,3 MW,horizontal_axis,,
-3.510462,53.1049665,node/5791875600,3 MW,horizontal_axis,,
-3.5041903,53.105718,node/5791875601,3 MW,horizontal_axis,,
-3.4985384,53.1114895,node/5791875602,3 MW,horizontal_axis,,
-3.4951716,53.1135614,node/5791875603,3 MW,horizontal_axis,,
-3.4990318,53.1152845,node/5791875604,3 MW,horizontal_axis,,
-3.5022537,53.1133556,node/5791875605,3 MW,horizontal_axis,,
-3.5054674,53.1110338,node/5791875606,3 MW,horizontal_axis,,
-3.501881,53.1090053,node/5791875607,3 MW,horizontal_axis,,
-3.506395,53.1081004,node/5791875608,3 MW,horizontal_axis,,
-3.5146014,53.1772383,node/5792779741,,,,
-3.4507914,53.0371756,node/5793062911,,,,
-3.494485,53.0978316,node/5794026984,,horizontal_axis,,
-3.4724992,53.1108152,node/5794026985,,horizontal_axis,,
-3.4791991,53.1032298,node/5794026986,,horizontal_axis,,
-3.4833622,53.0884946,node/5794026999,,horizontal_axis,,
-3.4755239,53.0885434,node/5794027000,,horizontal_axis,,
-3.4804188,53.085838,node/5794027001,,horizontal_axis,,
-3.4718975,53.0846855,node/5794027002,,horizontal_axis,,
-3.479004,53.0815109,node/5794027003,,horizontal_axis,,
-3.4706616,53.0788735,node/5794027004,,horizontal_axis,,
-3.466092,53.0757083,node/5794027005,,horizontal_axis,,
-3.4706779,53.0708721,node/5794027006,,horizontal_axis,,
-3.4621729,53.0715658,node/5794027007,,horizontal_axis,,
-3.4747596,53.0678627,node/5794027008,,horizontal_axis,,
-3.4821913,53.0682047,node/5794036213,,horizontal_axis,,
-3.4846614,53.060968,node/5794036214,,horizontal_axis,,
-3.4823078,53.0562865,node/5794036215,,horizontal_axis,,
-3.4758258,53.0548269,node/5794036216,,horizontal_axis,,
-3.4730612,53.0516044,node/5794036217,,horizontal_axis,,
-3.4529554,53.057031,node/5794036218,,horizontal_axis,,
-3.4575287,53.0752465,node/5794036219,,horizontal_axis,,
-3.4753848,53.0969182,node/5794036227,,horizontal_axis,,
-3.4782609,53.0927478,node/5794036228,,horizontal_axis,,
-3.4963347,53.1062155,node/5794075681,,horizontal_axis,,
-3.4814389,53.106977,node/5794075682,,horizontal_axis,,
-3.4883339,53.1048878,node/5794075683,,horizontal_axis,,
-4.6687754,52.095864,node/5812695182,20 kW,horizontal_axis,,Trebarred Farm
-4.6593203,52.0299923,node/5813191458,,horizontal_axis,,Sychpant Farm
-4.5873554,52.0511768,node/5815414613,,horizontal_axis,,Castell Malgwyn Farm
-0.252433,52.1220189,node/5817822442,,horizontal_axis,,Ecotricity
-0.5825799,53.7670478,node/5825750728,,,,
-3.4778579,53.2148688,node/5827740619,,,,
-1.1565015,52.3460122,node/5838678569,yes,horizontal_axis,DigitalGlobe,
-1.1147046,52.3601783,node/5838679495,yes,horizontal_axis,DigitalGlobe,
-1.5658616,52.5986857,node/5861169040,,,bing,
-4.1143975,55.7543766,node/5861731957,3 MW,horizontal_axis,,
-3.1823601,54.7997241,node/5911177240,,,,
-4.201199,55.6480966,node/5913792101,3000 kW,horizontal_axis,,Community Windpower
-4.2053223,55.6460619,node/5913792102,3000 kW,horizontal_axis,,Community Windpower
-4.2065246,55.6432372,node/5913792103,3000 kW,horizontal_axis,,Community Windpower
-4.2111903,55.6420349,node/5913792104,3000 kW,horizontal_axis,,Community Windpower
-4.2165225,55.6429643,node/5913792105,3000 kW,horizontal_axis,,Community Windpower
-4.2187312,55.639682,node/5913792106,3000 kW,horizontal_axis,,Community Windpower
-4.2149411,55.6462315,node/5913792107,3000 kW,horizontal_axis,,Community Windpower
-4.2101186,55.6462094,node/5913792108,3000 kW,horizontal_axis,,Community Windpower
-4.2109289,55.6491445,node/5913792109,3000 kW,horizontal_axis,,Community Windpower
-4.2163918,55.6488347,node/5913792110,3000 kW,horizontal_axis,,Community Windpower
-4.2030352,55.6517033,node/5913792111,3000 kW,horizontal_axis,,Community Windpower
-4.1976638,55.6513346,node/5913792112,3000 kW,horizontal_axis,,Community Windpower
-4.1970234,55.6540407,node/5913792113,3000 kW,horizontal_axis,,Community Windpower
-4.2057966,55.6538099,node/5913792114,2500 kW,horizontal_axis,,Falck Renewables
-4.2160532,55.6523135,node/5913792115,2500 kW,horizontal_axis,,Falck Renewables
-4.2114302,55.6663546,node/5913792147,2500 kW,horizontal_axis,,Falck Renewables
-4.2063258,55.6636257,node/5913792148,2500 kW,horizontal_axis,,Falck Renewables
-3.1080283,54.8353121,node/5913959548,,,,
-4.7066411,52.0568365,node/5941496169,,horizontal_axis,,
-0.2342165,53.7975227,node/5943976446,,,,
-1.8721952,55.2466689,node/5948316161,,horizontal_axis,,
-1.8661357,55.2481553,node/5948316162,,horizontal_axis,,
-1.8621467,55.2454188,node/5948316163,,horizontal_axis,,
-1.8688688,55.244447,node/5948316164,,horizontal_axis,,
-1.8602433,55.2488004,node/5948316168,,horizontal_axis,,
-1.8751096,55.2491444,node/5948316170,,horizontal_axis,,
-0.2334557,54.0485419,node/5964303782,,horizontal_axis,,
-0.2316225,54.0458373,node/5964304302,,horizontal_axis,,
-0.2266091,54.0488986,node/5964304303,,horizontal_axis,,
-0.2303891,54.0522781,node/5964304318,,horizontal_axis,,
-0.2377843,54.0457274,node/5964304319,,horizontal_axis,,
-1.2649411,51.741721,node/5964644856,,,,Oxgrow
0.5256505,51.7211528,node/5981799268,,horizontal_axis,,
-1.7727629,53.5679297,node/5990043556,,,,
-3.8346577,55.5089873,node/6002342973,,horizontal_axis,,
-3.8399685,55.5052264,node/6002342974,,horizontal_axis,,
-3.832984,55.5006751,node/6002342975,,horizontal_axis,,
-3.8292289,55.4976853,node/6002342976,,horizontal_axis,,
-3.8250768,55.5024131,node/6002342977,,horizontal_axis,,
-3.8275337,55.5049347,node/6002342978,,horizontal_axis,,
-3.8221264,55.5087139,node/6002342979,,horizontal_axis,,
-3.8223624,55.5120978,node/6002342980,,horizontal_axis,,
-3.8251519,55.5159188,node/6002342981,,horizontal_axis,,
-3.831321,55.5167389,node/6002342982,,horizontal_axis,,
-3.8349903,55.51276,node/6002342983,,horizontal_axis,,
-3.8745043,56.5666585,node/6002794146,2300 kW,horizontal_axis,,SSE Renewables
-4.1490419,55.4032855,node/6008620181,,,,
-3.9221229,55.6322992,node/6013798067,,horizontal_axis,,
-3.9211144,55.6307669,node/6013798068,,horizontal_axis,,
-3.9346005,55.6903583,node/6013804567,,horizontal_axis,,
-3.9355607,55.8521297,node/6013840999,,horizontal_axis,,
-3.2568531,53.0557996,node/6015769418,,,,
-1.6094942,53.4988541,node/6022569086,,,,
-0.5875325,53.6165556,node/6027637213,,,,
-0.5860895,53.6167386,node/6027637214,,,,
-0.8677483,53.7883754,node/6036591799,,,,
-0.8636606,53.7875704,node/6036591800,,,,
-0.8572555,53.7871458,node/6036591801,,,,
-0.8621478,53.790974,node/6036591802,,,,
-0.8664179,53.7916648,node/6036591803,,,,
-3.7854339,55.8313099,node/6049606994,,,,
-1.6897474,55.2490466,node/6062831693,yes,horizontal_axis,Bing,
-2.344866,53.0236259,node/6088877684,,,,
-3.5323009,56.1053734,node/6100427967,,,,
-3.5338953,56.1055303,node/6100427968,,,,
-3.5345271,56.1063286,node/6100427969,,,,
-3.5323749,56.1065213,node/6100427970,,,,
-3.5334812,56.1041305,node/6100430801,,,,
-3.532229,56.1044207,node/6100430802,,,,
-1.7310414,55.3240494,node/6108970878,yes,horizontal_axis,Bing,
-1.5680596,53.4860399,node/6115810043,,,,
-0.8996202,53.6691691,node/6128489241,2050 kW,horizontal_axis,,Innogy
-0.8954895,53.6678947,node/6128489242,2050 kW,horizontal_axis,,Innogy
-0.8913529,53.6667308,node/6128489243,2050 kW,horizontal_axis,,Innogy
-0.8869125,53.6655185,node/6128489244,2050 kW,horizontal_axis,,Innogy
-0.8825609,53.6641086,node/6128489245,2050 kW,horizontal_axis,,Innogy
-0.8781279,53.663006,node/6128489246,2050 kW,horizontal_axis,,Innogy
-0.7799622,54.2154812,node/6153846912,,,,
-3.6685465,55.699108,node/6192393253,,,,
-3.6678632,55.6981251,node/6192393254,,,,
-3.1289645,50.9289748,node/6194551574,yes,horizontal_axis,,
-3.1302761,50.9299308,node/6194551575,yes,horizontal_axis,,
-1.2617509,54.5638559,node/6211791456,,horizontal_axis,,
-1.2621636,54.5637671,node/6211791461,,horizontal_axis,,
-3.2717659,51.7736921,node/6218524034,2000 kW,horizontal_axis,,
-3.2729647,51.7766098,node/6218524035,2000 kW,horizontal_axis,,
-3.2750624,51.7781141,node/6218524036,2000 kW,horizontal_axis,,
-0.3436744,53.7731582,node/6219240138,,,,
-1.669317,54.8635215,node/6237886068,,,,
-1.4394264,54.6053226,node/6246690640,2000 kW,horizontal_axis,,Banks Renewables
-1.4452919,54.6039781,node/6246690660,2000 kW,horizontal_axis,,Banks Renewables
-1.4489865,54.6070305,node/6246690682,2000 kW,horizontal_axis,,Banks Renewables
-1.4421595,54.6092468,node/6246698452,2000 kW,horizontal_axis,,Banks Renewables
-4.1779478,55.3283145,node/6259286498,2.75 MW,horizontal_axis,,
-4.1814239,55.3273135,node/6259286499,2.75 MW,horizontal_axis,,
-4.1836985,55.3246279,node/6259286500,2.75 MW,horizontal_axis,,
-4.1781838,55.3242006,node/6259286501,2.75 MW,horizontal_axis,,
-4.1833122,55.3216735,node/6259286502,2.75 MW,horizontal_axis,,
-4.1819389,55.3190119,node/6259286503,2.75 MW,horizontal_axis,,
-4.1782482,55.3201718,node/6259286504,2.75 MW,horizontal_axis,,
-4.1761668,55.3164234,node/6259286505,2.75 MW,horizontal_axis,,
-4.1812737,55.3160693,node/6259286506,2.75 MW,horizontal_axis,,
-4.1779693,55.3136637,node/6259286507,2.75 MW,horizontal_axis,,
-4.171253,55.3149825,node/6259286508,2.75 MW,horizontal_axis,,
-4.1647513,55.314372,node/6259286509,2.75 MW,horizontal_axis,,
-4.169751,55.3104399,node/6259286510,2.75 MW,horizontal_axis,,
-4.1734202,55.3122594,node/6259286511,2.75 MW,horizontal_axis,,
-4.1661246,55.3114535,node/6259286512,2.75 MW,horizontal_axis,,
-4.1662963,55.3079363,node/6259286513,2.75 MW,horizontal_axis,,
-4.1616614,55.3083271,node/6259286514,2.75 MW,horizontal_axis,,
-4.1634639,55.3059333,node/6259286515,2.75 MW,horizontal_axis,,
-4.1625841,55.3029653,node/6259286516,2.75 MW,horizontal_axis,,
-4.1550525,55.3014629,node/6259286517,2.75 MW,horizontal_axis,,
-4.1584857,55.2999238,node/6259286518,2.75 MW,horizontal_axis,,
-4.1531213,55.299203,node/6259286519,2.75 MW,horizontal_axis,,
-4.1567476,55.2975783,node/6259286520,2.75 MW,horizontal_axis,,
-4.1525634,55.2955626,node/6259286521,2.75 MW,horizontal_axis,,
-4.1576274,55.2946097,node/6259286522,2.75 MW,horizontal_axis,,
-0.16481,53.8563012,node/6259584921,2.05 MW,horizontal_axis,,
-0.1602717,53.8568327,node/6259584922,2.05 MW,horizontal_axis,,
-0.1609047,53.8593385,node/6259584923,2.05 MW,horizontal_axis,,
-0.1655824,53.858826,node/6259584924,2.05 MW,horizontal_axis,,
-3.157845,55.1596608,node/6261532440,2.3 MW,horizontal_axis,,
-3.1553174,55.1569067,node/6261532441,2.3 MW,horizontal_axis,,
-3.1508753,55.1537853,node/6261532442,2.3 MW,horizontal_axis,,
-3.1455964,55.1567821,node/6261532443,2.3 MW,horizontal_axis,,
-3.1445616,55.1520848,node/6261532444,2.3 MW,horizontal_axis,,
-3.1389611,55.1509138,node/6261532445,2.3 MW,horizontal_axis,,
0.1546996,53.3608833,node/6268046390,2050 kW,horizontal_axis,,Energiekontor
-1.5050911,54.5702097,node/6268102965,2000 kW,horizontal_axis,,Banks Renewables
-1.502618,54.5673134,node/6268104246,2000 kW,horizontal_axis,,Banks Renewables
-1.4992228,54.5648546,node/6268104251,2000 kW,horizontal_axis,,Banks Renewables
-1.4923456,54.5677242,node/6268104254,2000 kW,horizontal_axis,,Banks Renewables
-1.4962445,54.5707345,node/6268104281,2000 kW,horizontal_axis,,Banks Renewables
-1.5013043,54.5741022,node/6268111411,2000 kW,horizontal_axis,,Banks Renewables
-0.8778049,53.6700279,node/6271680057,2050 kW,horizontal_axis,,Innogy
-0.8821908,53.6709368,node/6271680064,2050 kW,horizontal_axis,,Innogy
-0.8867382,53.6717764,node/6271680089,2050 kW,horizontal_axis,,Innogy
-0.8919002,53.6727579,node/6271680094,2050 kW,horizontal_axis,,Innogy
-0.8967075,53.6740787,node/6271680102,2050 kW,horizontal_axis,,Innogy
-0.9007411,53.6753531,node/6271680108,2050 kW,horizontal_axis,,Innogy
-0.9035718,53.6769509,node/6271680112,2050 kW,horizontal_axis,,Innogy
-0.8911419,53.6594129,node/6271817983,2050 kW,horizontal_axis,,Innogy
-0.8946918,53.6609264,node/6271820696,2050 kW,horizontal_axis,,Innogy
-1.8873808,54.9005662,node/6272137402,2.0 MW,horizontal_axis,,
-1.8819734,54.8988326,node/6272137403,2.0 MW,horizontal_axis,,
-1.8877455,54.8968091,node/6272137404,2.0 MW,horizontal_axis,,
-3.7873859,56.2089825,node/6272210128,2.0 MW,horizontal_axis,,
-3.7884213,56.2058974,node/6272210129,2.0 MW,horizontal_axis,,
-3.7846494,56.2046551,node/6272210130,2.0 MW,horizontal_axis,,
-3.7833773,56.2021456,node/6272210131,2.0 MW,horizontal_axis,,
-3.7799161,56.2007221,node/6272210132,2.0 MW,horizontal_axis,,
-3.7763661,56.1992245,node/6272210133,2.0 MW,horizontal_axis,,
-0.8870365,53.6581081,node/6273167234,2050 kW,horizontal_axis,,Innogy
-0.8828906,53.6566071,node/6273188957,2050 kW,horizontal_axis,,Innogy
-0.2865187,52.2776788,node/6273828625,2 MW,horizontal_axis,,TCI Renewables
-0.2875565,52.27491,node/6273828626,2 MW,horizontal_axis,,TCI Renewables
-0.2823234,52.2750098,node/6273828627,2 MW,horizontal_axis,,TCI Renewables
-2.459224,53.133555,node/6274205062,yes,horizontal_axis,DigitalGlobe-Standard,
-2.4641785,53.1413721,node/6274205078,yes,horizontal_axis,view from train;DigitalGlobe-Standard,
-2.4585802,53.130864,node/6274205080,yes,horizontal_axis,DigitalGlobe-Standard,
-2.4584515,53.1319454,node/6274205084,yes,horizontal_axis,DigitalGlobe-Standard,
-0.720782,53.1695322,node/6284499237,,,,
-3.9286217,55.6477815,node/6289221685,1.3 MW,horizontal_axis,,
-3.9300379,55.6459168,node/6289221686,1.3 MW,horizontal_axis,,
-3.9317545,55.6439673,node/6289221687,1.3 MW,horizontal_axis,,
-3.6189401,51.6272398,node/6290776345,2.0 MW,horizontal_axis,,
-3.6141914,51.6271523,node/6290776346,2.0 MW,horizontal_axis,,
-3.608336,51.6286887,node/6290776347,2.0 MW,horizontal_axis,,
-3.6144822,51.6416469,node/6290776348,2.0 MW,horizontal_axis,,
-3.6108713,51.6400912,node/6290776349,2.0 MW,horizontal_axis,,
-3.6057202,51.6401411,node/6290776350,2.0 MW,horizontal_axis,,
-3.5920022,51.644903,node/6290776351,2.0 MW,horizontal_axis,,
-3.5877785,51.6435733,node/6290776352,2.0 MW,horizontal_axis,,
-3.5828543,51.6464755,node/6290776353,2.0 MW,horizontal_axis,,
-3.5685554,51.6430363,node/6290776354,2.0 MW,horizontal_axis,,
-3.5782783,51.6454926,node/6290776355,2.0 MW,horizontal_axis,,
-3.5732324,51.6445194,node/6290776356,2.0 MW,horizontal_axis,,
-3.587168,51.6482986,node/6290796150,2.0 MW,horizontal_axis,,
-3.5959915,51.646608,node/6290796151,2.0 MW,horizontal_axis,,
-3.6202615,51.6413537,node/6290796152,2.0 MW,horizontal_axis,,
-3.5378563,55.2603934,node/6291225204,2.5 MW,horizontal_axis,,
-3.5403025,55.2546369,node/6291225205,2.5 MW,horizontal_axis,,
-3.5368048,55.251821,node/6291225206,2.5 MW,horizontal_axis,,
-3.5336827,55.2487816,node/6291225207,2.5 MW,horizontal_axis,,
-3.5309576,55.2454118,node/6291225208,2.5 MW,horizontal_axis,,
-3.5341549,55.2579051,node/6291225209,2.5 MW,horizontal_axis,,
-3.5300886,55.2552331,node/6291225210,2.5 MW,horizontal_axis,,
-3.52746,55.2525059,node/6291225211,2.5 MW,horizontal_axis,,
-3.5250567,55.2495216,node/6291225212,2.5 MW,horizontal_axis,,
-3.5222029,55.2466595,node/6291225213,2.5 MW,horizontal_axis,,
-0.6208368,52.1242025,node/6301649485,500 kW,wind_turbine,,Offgrid Power Wind Ltd
-2.4799678,53.9702757,node/6303818860,,horizontal_axis,,
-4.0685908,56.0446149,node/6310341912,1.5 MW,horizontal_axis,,
-3.0352067,55.012772,node/6310496281,3.45 MW,horizontal_axis,,
-3.031988,55.010705,node/6310496282,3.45 MW,horizontal_axis,,
-3.0294131,55.008847,node/6310496283,3.45 MW,horizontal_axis,,
-3.0262159,55.0070381,node/6310496284,3.45 MW,horizontal_axis,,
-3.0247353,55.0128705,node/6310496685,3.45 MW,horizontal_axis,,
-3.0218385,55.0113202,node/6310496686,3.45 MW,horizontal_axis,,
-3.0192636,55.0098806,node/6310496687,3.45 MW,horizontal_axis,,
-3.0122255,55.0137071,node/6310496688,3.45 MW,horizontal_axis,,
-3.0145429,55.0150974,node/6310496689,3.45 MW,horizontal_axis,,
-0.5384229,53.7145583,node/6311046562,2.5 MW,horizontal_axis,,
-0.5404564,53.7174979,node/6311057236,,horizontal_axis,,
-0.5367153,53.7124821,node/6311057237,,horizontal_axis,,
-0.5266254,53.7136948,node/6311057238,,horizontal_axis,,
-3.3425216,54.7737542,node/6322920907,2.05 MW,horizontal_axis,,
-3.349667,54.7734695,node/6322920908,2.05 MW,horizontal_axis,,
-3.3553747,54.7736552,node/6322920909,2.05 MW,horizontal_axis,,
-4.1655795,55.737493,node/6324101903,,,,
-1.2566444,52.0475321,node/6332214125,yes,horizontal_axis,,
-1.2569341,52.0479379,node/6332214126,yes,horizontal_axis,,
-3.8351029,55.6036903,node/6333087921,,horizontal_axis,,
-3.841567,55.6039903,node/6333087922,,horizontal_axis,,
-3.8492489,55.6054964,node/6333087923,,horizontal_axis,,
-3.8500428,55.6205632,node/6333087959,,horizontal_axis,,
-3.5778094,55.254126,node/6337486959,2 MW,horizontal_axis,,
-3.5748053,55.251362,node/6337486960,2 MW,horizontal_axis,,
-3.5652352,55.2530743,node/6337486961,2 MW,horizontal_axis,,
-3.5659647,55.2628814,node/6337486962,2 MW,horizontal_axis,,
-3.5849762,55.2250335,node/6337486963,2 MW,horizontal_axis,,
-3.5772515,55.2249112,node/6337486964,2 MW,horizontal_axis,,
-3.5712433,55.2234425,node/6337486965,2 MW,horizontal_axis,,
-3.566866,55.2214353,node/6337486966,2 MW,horizontal_axis,,
-3.5556651,55.2220228,node/6337486967,2 MW,horizontal_axis,,
-3.5590983,55.2249356,node/6337486968,2 MW,horizontal_axis,,
-3.5636902,55.2271875,node/6337486969,2 MW,horizontal_axis,,
-3.5684109,55.2289986,node/6337486970,2 MW,horizontal_axis,,
-3.574462,55.2304181,node/6337486971,2 MW,horizontal_axis,,
-3.5818863,55.2308342,node/6337486972,2 MW,horizontal_axis,,
-3.5484553,55.2261839,node/6337486973,2 MW,horizontal_axis,,
-3.5521031,55.2288273,node/6337486974,2 MW,horizontal_axis,,
-3.5560513,55.2313726,node/6337486975,2 MW,horizontal_axis,,
-3.5611582,55.2331346,node/6337486976,2 MW,horizontal_axis,,
-3.5666514,55.2347742,node/6337486977,2 MW,horizontal_axis,,
-3.5729599,55.2360711,node/6337486978,2 MW,horizontal_axis,,
-3.5796547,55.2364382,node/6337486979,2 MW,horizontal_axis,,
-3.5722733,55.2414542,node/6337486980,2 MW,horizontal_axis,,
-3.5667801,55.2407936,node/6337486981,2 MW,horizontal_axis,,
-3.5609436,55.2391053,node/6337486982,2 MW,horizontal_axis,,
-3.5551072,55.2378574,node/6337486983,2 MW,horizontal_axis,,
-3.5502577,55.2356796,node/6337486984,2 MW,horizontal_axis,,
-3.5422326,55.2308342,node/6337487185,2 MW,horizontal_axis,,
-3.5460091,55.2333059,node/6337487186,2 MW,horizontal_axis,,
-3.5376406,55.2364626,node/6337487187,2 MW,horizontal_axis,,
-3.5415459,55.2388606,node/6337487188,2 MW,horizontal_axis,,
-3.5460949,55.2410383,node/6337487189,2 MW,horizontal_axis,,
-3.5509444,55.2429466,node/6337487190,2 MW,horizontal_axis,,
-3.5580683,55.2450017,node/6337487191,2 MW,horizontal_axis,,
-3.564806,55.2465674,node/6337487192,2 MW,horizontal_axis,,
-3.545537,55.2473992,node/6337487193,2 MW,horizontal_axis,,
-3.5500002,55.2491605,node/6337487194,2 MW,horizontal_axis,,
-3.5611153,55.2499678,node/6337487195,2 MW,horizontal_axis,,
-3.5872937,55.241601,node/6337487196,2 MW,horizontal_axis,,
-3.590169,55.2442433,node/6337487197,2 MW,horizontal_axis,,
-3.589654,55.2524872,node/6337487198,2 MW,horizontal_axis,,
-3.5863924,55.2500411,node/6337487199,2 MW,horizontal_axis,,
-3.5828734,55.2563762,node/6337487200,2 MW,horizontal_axis,,
-3.5717154,55.2580882,node/6337487201,2 MW,horizontal_axis,,
-3.5683251,55.2557158,node/6337487202,2 MW,horizontal_axis,,
-3.5625744,55.2606316,node/6337487203,2 MW,horizontal_axis,,
-3.5569096,55.2569876,node/6337487204,2 MW,horizontal_axis,,
-3.5540772,55.2539793,node/6337487205,2 MW,horizontal_axis,,
-3.545258,55.2565657,node/6337487206,2 MW,horizontal_axis,,
-3.548112,55.2591643,node/6337487207,2 MW,horizontal_axis,,
